0.050377,0.099942,0.1463,0.062682,0.074089,0.17169,0.259,0.18537,0.053892,0.094797,0.20679,0.11342
0.048275,0.09148,0.13482,0.057493,0.068965,0.15731,0.24027,0.17181,0.049495,0.082727,0.18957,0.10262
0.046761,0.083132,0.12465,0.053007,0.06435,0.14548,0.2233,0.16025,0.046386,0.073737,0.17469,0.092804
0.045428,0.075102,0.11545,0.049077,0.05982,0.1359,0.20745,0.15003,0.044101,0.067623,0.16199,0.083718
0.043642,0.067443,0.1064,0.045298,0.054832,0.12753,0.19139,0.13988,0.041952,0.063486,0.15059,0.074922
0.040734,0.060006,0.096424,0.041057,0.048863,0.11874,0.17335,0.12821,0.039203,0.059956,0.13897,0.065882
0.036212,0.052445,0.084494,0.035679,0.041567,0.10775,0.15153,0.11353,0.035273,0.05554,0.12534,0.056126
0.029953,0.044314,0.069957,0.028686,0.032944,0.093149,0.12473,0.094917,0.029898,0.049026,0.10819,0.04539
0.022317,0.035271,0.052927,0.020113,0.02346,0.074463,0.093106,0.072563,0.023248,0.039875,0.086834,0.033788
0.014164,0.025352,0.034586,0.010812,0.014096,0.052648,0.058892,0.048111,0.015954,0.028539,0.062101,0.021965
0.0067563,0.015235,0.017311,0.0026059,0.0062618,0.030333,0.026831,0.024794,0.0090564,0.01659,0.036631,0.011197
0.0015636,0.0063896,0.0045446,-0.001795,0.0015771,0.011691,0.0040093,0.0072092,0.0038671,0.0066185,0.014856,0.0033954
-5.1608e-06,0.0009991,0.00032596,0.0008091,0.0015539,0.0018605,-0.0010645,0.00071134,0.0017535,0.0018271,0.0024586,0.00094148
0.0031238,0.0016246,0.0085278,0.013444,0.0072523,0.00596,0.019883,0.010452,0.0038776,0.005382,0.0053398,0.0063311
0.01146,0.010634,0.031928,0.038159,0.019006,0.027894,0.072815,0.040237,0.010929,0.019642,0.028275,0.021653
0.024817,0.029538,0.071358,0.075306,0.036302,0.069235,0.15945,0.091457,0.022921,0.04547,0.073558,0.048004
0.042321,0.058421,0.12519,0.12311,0.057841,0.12851,0.27607,0.16237,0.039105,0.081835,0.14001,0.084989
0.062536,0.095652,0.18938,0.17774,0.081763,0.20115,0.41357,0.24797,0.058052,0.12585,0.22272,0.1305
0.083707,0.138,0.25808,0.23382,0.10597,0.28014,0.55881,0.34061,0.077883,0.17323,0.31361,0.18087
0.10404,0.18115,0.32469,0.28542,0.12843,0.35727,0.69699,0.43118,0.096605,0.21912,0.40295,0.23143
0.12197,0.22052,0.38305,0.32713,0.1475,0.42464,0.81448,0.51068,0.11246,0.25894,0.48122,0.27732
0.13635,0.25213,0.42849,0.35514,0.16203,0.47607,0.9012,0.57183,0.12421,0.28923,0.54098,0.31443
0.14654,0.27334,0.4584,0.36781,0.17148,0.50805,0.95223,0.61018,0.1313,0.30811,0.5782,0.34007
0.15243,0.28322,0.47241,0.36586,0.17589,0.52009,0.96802,0.62471,0.13385,0.31544,0.59261,0.35334
0.15431,0.28251,0.47197,0.35195,0.17574,0.51433,0.95356,0.61756,0.13252,0.31259,0.58717,0.35505
0.15276,0.27319,0.45972,0.32995,0.17176,0.49473,0.9166,0.59325,0.12826,0.30193,0.56682,0.34722
0.14846,0.25791,0.43882,0.30397,0.16479,0.46598,0.86564,0.55744,0.12211,0.28621,0.537,0.33243
0.14208,0.23929,0.41227,0.27751,0.1556,0.4325,0.80818,0.5157,0.11497,0.26805,0.50236,0.31314
0.13422,0.2195,0.38254,0.25294,0.14487,0.39768,0.74954,0.47254,0.10744,0.24941,0.46597,0.29123
0.12534,0.19998,0.35149,0.23127,0.13315,0.36363,0.69265,0.43083,0.099843,0.23146,0.42926,0.26787
0.11587,0.18145,0.32041,0.21241,0.12092,0.33119,0.63836,0.39186,0.092223,0.21452,0.39247,0.24366
0.10619,0.16412,0.29021,0.19552,0.10864,0.30039,0.58637,0.35569,0.084489,0.19833,0.35535,0.2189
0.096703,0.14792,0.26158,0.1796,0.096702,0.27097,0.53608,0.3218,0.076535,0.18236,0.31784,0.19399
0.087784,0.13286,0.23509,0.16389,0.085456,0.24283,0.48731,0.28967,0.068346,0.16616,0.28052,0.16956
0.079793,0.11908,0.21122,0.14813,0.075156,0.21633,0.44072,0.25924,0.060058,0.1496,0.24467,0.14657
0.07301,0.10698,0.19044,0.1327,0.065982,0.19229,0.3977,0.23105,0.051963,0.13302,0.21203,0.12614
0.067621,0.097028,0.17313,0.11841,0.05807,0.17179,0.36012,0.20614,0.044454,0.11723,0.18445,0.10935
0.06371,0.089651,0.15964,0.10635,0.051566,0.1559,0.32989,0.18575,0.03795,0.1033,0.16347,0.096986
0.061275,0.08509,0.15018,0.097557,0.046663,0.14535,0.30846,0.17098,0.032802,0.092337,0.15009,0.089374
0.060251,0.08332,0.1448,0.092751,0.043588,0.1404,0.29657,0.16243,0.029231,0.085256,0.1445,0.086341
0.060533,0.084046,0.14333,0.092147,0.042547,0.14073,0.29403,0.16002,0.027287,0.082514,0.14613,0.087273
0.06198,0.086765,0.14532,0.095378,0.043618,0.14549,0.29973,0.163,0.026854,0.083988,0.15369,0.091252
0.064406,0.09085,0.15009,0.10155,0.046656,0.15344,0.31182,0.17005,0.027683,0.08895,0.16538,0.097225
0.067556,0.095626,0.15674,0.1094,0.051226,0.16309,0.32788,0.17958,0.029436,0.096172,0.17911,0.10414
0.07109,0.10042,0.16426,0.11753,0.056621,0.17287,0.34524,0.18991,0.03173,0.10413,0.19279,0.11105
0.074575,0.10459,0.17158,0.12465,0.061943,0.18129,0.36119,0.19954,0.034169,0.11129,0.2045,0.11714
0.077521,0.10756,0.17768,0.12973,0.066261,0.18709,0.37327,0.20724,0.036363,0.11638,0.21274,0.12172
0.079445,0.10884,0.18163,0.13212,0.068784,0.18938,0.37948,0.21204,0.037959,0.11859,0.21652,0.12428
0.079961,0.10808,0.18269,0.13158,0.069013,0.18773,0.37849,0.21327,0.03868,0.11772,0.21545,0.12447
0.078862,0.10518,0.1804,0.12818,0.066834,0.18219,0.36979,0.21053,0.038381,0.11409,0.20972,0.12216
0.076174,0.10032,0.17462,0.1223,0.062539,0.17328,0.35373,0.20371,0.037093,0.10844,0.20005,0.11751
0.072154,0.093956,0.16564,0.11446,0.05675,0.16191,0.33154,0.19305,0.035034,0.10165,0.18758,0.11092
0.067229,0.086716,0.15412,0.10531,0.050286,0.14917,0.30513,0.17917,0.032568,0.09458,0.17361,0.10303
0.061892,0.079281,0.14105,0.095531,0.043978,0.13618,0.27682,0.16302,0.030102,0.087826,0.1594,0.094528
0.056588,0.072182,0.12752,0.085745,0.038486,0.12378,0.24887,0.14568,0.027956,0.081635,0.14587,0.086026
0.051604,0.065644,0.11444,0.076445,0.034149,0.11234,0.22299,0.12819,0.026249,0.075882,0.13339,0.077871
0.047005,0.059526,0.10234,0.067878,0.030912,0.10168,0.19988,0.11124,0.024843,0.07014,0.12167,0.070045
0.04262,0.053367,0.091148,0.059966,0.028349,0.091087,0.179,0.094993,0.023377,0.063804,0.10981,0.062183
0.0381,0.046561,0.080209,0.052307,0.025801,0.07953,0.15868,0.079101,0.021397,0.056272,0.096609,0.053721
0.033029,0.038615,0.068552,0.044293,0.022592,0.066097,0.13668,0.062943,0.018531,0.047157,0.080978,0.044155
0.027099,0.029421,0.055312,0.035371,0.018295,0.050469,0.11107,0.046118,0.01467,0.036493,0.062537,0.033351
0.020298,0.019486,0.040276,0.025401,0.012963,0.033389,0.081395,0.029027,0.01009,0.024914,0.042121,0.021826
0.013077,0.010024,0.024369,0.01501,0.0072695,0.016932,0.049548,0.013354,0.005477,0.013727,0.0221,0.010902
0.0064246,0.0028868,0.0098931,0.0058128,0.0024794,0.0044603,0.02027,0.0022042,0.0018424,0.0048578,0.0063282,0.0026935
0.0017988,0.00029932,0.000377,0.00036169,0.00026004,0.00020214,0.00082516,-0.00023231,0.00033751,0.00061162,-0.00034207,-0.00014658
0.00088351,0.0044345,-1.905e-05,0.0017713,0.0023407,0.0084691,-0.00017313,0.010498,0.0020167,0.0032824,0.0070331,0.0051143
0.0051991,0.016913,0.012552,0.013065,0.010105,0.032671,0.025425,0.038003,0.0075975,0.014666,0.032354,0.020682
0.015657,0.038343,0.040556,0.03638,0.024213,0.07435,0.083167,0.083956,0.017279,0.035592,0.077381,0.047622
0.032195,0.068027,0.084188,0.072228,0.044361,0.1325,0.17418,0.14739,0.030662,0.065601,0.141,0.085412
0.05362,0.10393,0.14096,0.11906,0.069233,0.20341,0.29431,0.22457,0.046798,0.10287,0.21909,0.13181
0.077745,0.14295,0.20595,0.17328,0.096675,0.28108,0.43435,0.30952,0.064343,0.14443,0.30505,0.18309
0.1018,0.1814,0.2726,0.22976,0.12403,0.35819,0.5815,0.39493,0.081784,0.18662,0.39093,0.23465
0.12299,0.21569,0.334,0.28276,0.14859,0.42741,0.72148,0.47335,0.097672,0.22569,0.4688,0.28176
0.13907,0.24287,0.38419,0.32695,0.168,0.48256,0.84105,0.53822,0.11082,0.25841,0.53207,0.32037
0.14876,0.26109,0.4192,0.35838,0.18066,0.51966,0.92999,0.58471,0.12039,0.28252,0.57639,0.34767
0.15189,0.26978,0.4376,0.37513,0.18591,0.53723,0.9825,0.61026,0.126,0.29695,0.60004,0.36243
0.14928,0.26957,0.44038,0.37741,0.18408,0.53627,0.99753,0.61468,0.12762,0.3018,0.6038,0.36495
0.14246,0.26193,0.43039,0.36726,0.17633,0.51966,0.97834,0.6,0.12558,0.29814,0.59033,0.35684
0.13323,0.24888,0.41137,0.34794,0.16443,0.49138,0.9314,0.56992,0.12054,0.28769,0.56343,0.34056
0.12327,0.23246,0.38713,0.32307,0.15035,0.4557,0.865,0.52908,0.11334,0.27242,0.52727,0.31888
0.11387,0.21451,0.36076,0.29599,0.13598,0.41655,0.78787,0.4823,0.105,0.25429,0.48582,0.29449
0.10577,0.19644,0.3343,0.26925,0.12278,0.37708,0.70794,0.43385,0.09648,0.23501,0.44242,0.26954
0.099153,0.17923,0.30879,0.24444,0.11164,0.33948,0.63149,0.38704,0.088607,0.21593,0.39968,0.24555
0.093778,0.16346,0.28451,0.22224,0.10281,0.30507,0.56272,0.34402,0.081887,0.198,0.35952,0.22331
0.089203,0.14943,0.26142,0.20275,0.096032,0.27445,0.50374,0.30592,0.076464,0.18184,0.32332,0.20307
0.08497,0.13732,0.23956,0.18579,0.090714,0.24786,0.45496,0.27316,0.072162,0.16782,0.29202,0.18479
0.08076,0.12723,0.21927,0.17117,0.086165,0.22533,0.41569,0.24578,0.068614,0.15613,0.26628,0.16833
0.076459,0.11927,0.20123,0.15885,0.081839,0.2069,0.38477,0.22375,0.065437,0.14683,0.24644,0.15373
0.072147,0.11348,0.18631,0.14893,0.077499,0.19262,0.36109,0.20706,0.062388,0.13992,0.23253,0.14122
0.06804,0.10989,0.17535,0.14156,0.073268,0.18253,0.34388,0.19571,0.059448,0.13527,0.22423,0.13122
0.064425,0.10838,0.16886,0.13682,0.06957,0.17655,0.33277,0.18959,0.056824,0.13269,0.22091,0.12423
0.061598,0.1087,0.16686,0.13463,0.066976,0.17439,0.32762,0.18831,0.054861,0.13191,0.22171,0.1206
0.05982,0.11046,0.16884,0.13469,0.065988,0.17558,0.32827,0.19118,0.053925,0.1326,0.22563,0.12044
0.059271,0.11317,0.17386,0.13655,0.066857,0.17944,0.33429,0.19719,0.054275,0.13441,0.23169,0.12349
0.060007,0.11629,0.18071,0.13961,0.069465,0.18521,0.34473,0.20516,0.05597,0.137,0.23899,0.12911
0.061917,0.11932,0.18813,0.14325,0.073317,0.19206,0.35808,0.21382,0.058836,0.14007,0.24675,0.13633
0.064697,0.1218,0.19496,0.1468,0.077652,0.19917,0.37231,0.222,0.062483,0.14331,0.25425,0.144
0.067856,0.12336,0.20028,0.14964,0.081619,0.20573,0.38514,0.22869,0.066383,0.1464,0.26081,0.15096
0.070788,0.12368,0.20341,0.15115,0.084461,0.21094,0.39428,0.23308,0.069962,0.14891,0.26576,0.15615
0.072871,0.12254,0.20389,0.15077,0.085671,0.21408,0.3979,0.23457,0.072708,0.15038,0.26842,0.15881
0.073603,0.1198,0.20149,0.14809,0.085053,0.21448,0.39483,0.23272,0.07423,0.1503,0.26817,0.15846
0.072705,0.11545,0.19617,0.14291,0.082716,0.21167,0.38487,0.22732,0.074301,0.14821,0.26455,0.155
0.070179,0.10967,0.18814,0.13534,0.079,0.20543,0.36875,0.21844,0.072844,0.14384,0.25737,0.14868
0.06629,0.10278,0.17783,0.1258,0.074375,0.19594,0.3481,0.20647,0.069914,0.13723,0.24684,0.14005
0.061495,0.095317,0.16595,0.11507,0.069343,0.18378,0.32508,0.19215,0.06568,0.1287,0.23351,0.12987
0.056334,0.087856,0.15337,0.10407,0.06436,0.16988,0.30204,0.17653,0.060413,0.11889,0.21832,0.11907
0.051311,0.080964,0.14104,0.093745,0.059783,0.1554,0.28105,0.16077,0.054484,0.10856,0.20238,0.10855
0.046797,0.075048,0.12973,0.084814,0.055831,0.14147,0.26345,0.14588,0.048337,0.09845,0.18677,0.09906
0.042969,0.070247,0.11984,0.077562,0.052545,0.12889,0.24947,0.13249,0.042428,0.089078,0.17224,0.090987
0.03978,0.066361,0.1112,0.071727,0.049763,0.11787,0.23804,0.12058,0.037134,0.080579,0.15894,0.084254
0.036976,0.062841,0.10305,0.066514,0.047103,0.10793,0.22683,0.10944,0.032647,0.072659,0.14631,0.07826
0.034153,0.058884,0.094175,0.060775,0.044008,0.097961,0.21266,0.097827,0.028898,0.064659,0.13314,0.071989
0.030851,0.053607,0.083243,0.053353,0.039857,0.086534,0.19228,0.084365,0.025558,0.055769,0.1179,0.064276
0.026684,0.046318,0.069307,0.043521,0.034158,0.07243,0.16343,0.068119,0.022131,0.045355,0.099276,0.054206
0.021484,0.036806,0.052332,0.031416,0.026787,0.055261,0.12605,0.049183,0.018151,0.033346,0.076892,0.041566
0.015434,0.025607,0.033608,0.018336,0.018205,0.036027,0.083179,0.029125,0.013417,0.020564,0.05189,0.027219
0.0091578,0.014149,0.01589,0.0067571,0.009594,0.017407,0.041358,0.011125,0.0082035,0.008873,0.027306,0.01327
0.0037074,0.0046866,0.0031527,2.5761e-05,0.0028097,0.0036237,0.010044,-0.00032986,0.0033627,0.0010427,0.0079652,0.002907
0.00044183,-1.5043e-06,-7.4692e-05,0.001706,0.0001229,-0.00018524,5.8901e-05,-0.000168,0.00025142,0.00028199,-0.00016807,-9.4993e-05
0.00077501,0.0028404,0.010333,0.01473,0.0037568,0.010985,0.021267,0.016233,0.0004693,0.0095131,0.0088606,0.0078355
0.0058398,0.015279,0.037007,0.040558,0.015307,0.040758,0.079945,0.051879,0.0054528,0.030551,0.039559,0.029168
0.016148,0.038067,0.080186,0.078586,0.035194,0.090256,0.17663,0.1072,0.016031,0.06343,0.093611,0.064478
0.031354,0.070264,0.13734,0.12602,0.062336,0.15744,0.30522,0.1796,0.032081,0.1061,0.16896,0.112
0.050212,0.10923,0.20339,0.17829,0.094169,0.23713,0.45364,0.26366,0.052409,0.15465,0.25966,0.16771
0.070772,0.15103,0.2716,0.22985,0.12708,0.32174,0.606,0.35194,0.074915,0.20397,0.35675,0.22591
0.090758,0.1912,0.33478,0.27529,0.15713,0.40263,0.74571,0.43624,0.097021,0.24875,0.44982,0.28032
0.10804,0.22559,0.38668,0.31034,0.18092,0.4716,0.85868,0.50892,0.11623,0.28452,0.52908,0.32528
0.12105,0.25116,0.42302,0.33258,0.19624,0.52236,0.93585,0.56415,0.13064,0.30839,0.58721,0.35686
0.12904,0.26642,0.44206,0.34165,0.20244,0.55151,0.97427,0.59855,0.13929,0.31946,0.62054,0.3734
0.13211,0.27157,0.4446,0.33906,0.2004,0.55881,0.97691,0.61148,0.14226,0.3187,0.62935,0.37563
0.13105,0.26813,0.43346,0.32756,0.19209,0.5469,0.951,0.60477,0.14042,0.30845,0.61716,0.36607
0.12698,0.25843,0.41263,0.31039,0.17997,0.52034,0.9059,0.5821,0.13513,0.2918,0.58951,0.34825
0.12111,0.24497,0.38641,0.29055,0.16638,0.48455,0.85073,0.54819,0.12781,0.27182,0.55255,0.32577
0.1144,0.2299,0.35856,0.27028,0.15306,0.44473,0.79269,0.50793,0.11958,0.2511,0.51172,0.30159
0.1075,0.21476,0.33185,0.25083,0.141,0.405,0.73622,0.46566,0.11115,0.23138,0.47108,0.27772
0.10077,0.20037,0.30783,0.23256,0.13044,0.36806,0.68309,0.42462,0.10282,0.21358,0.433,0.25518
0.094381,0.18699,0.28694,0.21527,0.12115,0.33522,0.63317,0.3868,0.094649,0.19794,0.39842,0.23426
0.088451,0.17453,0.26883,0.19855,0.11272,0.30667,0.58558,0.35299,0.086727,0.18429,0.36737,0.21488
0.083168,0.16283,0.25272,0.18216,0.10485,0.28202,0.53962,0.32314,0.079283,0.17233,0.33947,0.1969
0.078788,0.15183,0.23782,0.16622,0.097493,0.26069,0.49534,0.29676,0.072734,0.1618,0.31442,0.18034
0.075575,0.14165,0.22357,0.15123,0.090854,0.24224,0.45369,0.27336,0.067562,0.15257,0.29214,0.16538
0.07369,0.13258,0.20991,0.13791,0.085292,0.2265,0.41621,0.25273,0.064122,0.14469,0.27279,0.15235
0.073101,0.12499,0.19722,0.12701,0.08115,0.21352,0.38455,0.235,0.062464,0.13821,0.25664,0.14161
0.073539,0.11921,0.18625,0.11913,0.078615,0.20351,0.35997,0.22061,0.062264,0.13321,0.24392,0.13344
0.074542,0.11539,0.1779,0.11452,0.077663,0.19669,0.34306,0.21011,0.062903,0.12969,0.23473,0.12801
0.075574,0.11349,0.17296,0.11313,0.07809,0.19323,0.33362,0.20395,0.063684,0.12764,0.22905,0.12537
0.076172,0.11326,0.17185,0.11451,0.07961,0.19314,0.3308,0.2023,0.064089,0.12702,0.22678,0.1254
0.076078,0.11431,0.1745,0.11797,0.081953,0.19625,0.33334,0.20493,0.063976,0.12786,0.22776,0.12786
0.075303,0.11621,0.1803,0.12268,0.084912,0.20214,0.33977,0.21115,0.063635,0.13026,0.23181,0.13232
0.074105,0.11857,0.18818,0.12773,0.088325,0.21009,0.34861,0.21983,0.063667,0.13426,0.23861,0.13816
0.072891,0.12109,0.19685,0.1323,0.092005,0.2191,0.35838,0.22954,0.064728,0.1398,0.24751,0.14461
0.072084,0.12357,0.20492,0.13571,0.095661,0.22793,0.36763,0.2387,0.067247,0.14652,0.25748,0.15074
0.071976,0.12586,0.21116,0.13752,0.098861,0.23525,0.37491,0.24571,0.071192,0.15372,0.26701,0.15556
0.072629,0.12775,0.21463,0.1375,0.10107,0.23975,0.37876,0.2492,0.075988,0.16036,0.27423,0.15816
0.073818,0.12893,0.21472,0.13563,0.10172,0.24039,0.37782,0.24816,0.080609,0.16518,0.27719,0.15784
0.075043,0.12898,0.21121,0.132,0.10038,0.23651,0.37102,0.24212,0.083799,0.16692,0.27424,0.1542
0.075613,0.12739,0.2042,0.12681,0.096816,0.22796,0.35783,0.2312,0.084381,0.16456,0.26439,0.1473
0.07477,0.12374,0.1941,0.12027,0.091067,0.21511,0.33837,0.21612,0.081545,0.15757,0.24764,0.13758
0.071865,0.11782,0.18152,0.11264,0.083443,0.19882,0.31358,0.19814,0.075058,0.14607,0.22506,0.12586
0.066533,0.10973,0.16723,0.1042,0.074469,0.18035,0.28509,0.17884,0.065336,0.13085,0.1987,0.11313
0.058834,0.099975,0.1521,0.09529,0.064806,0.16123,0.25507,0.15988,0.053377,0.11324,0.17119,0.10045
0.049305,0.089316,0.13699,0.086333,0.05516,0.14304,0.22586,0.1427,0.040558,0.094926,0.14525,0.088676
0.038887,0.078683,0.12265,0.077737,0.046191,0.12719,0.1995,0.12827,0.028351,0.077627,0.12306,0.078394
0.028733,0.068926,0.10958,0.069804,0.038419,0.11462,0.17727,0.11689,0.018032,0.062793,0.10584,0.069765
0.019922,0.060597,0.097921,0.062604,0.032136,0.10556,0.15938,0.10813,0.01043,0.051338,0.093528,0.062532
0.013186,0.053784,0.087348,0.055886,0.027343,0.099302,0.14479,0.10087,0.0058003,0.04345,0.08484,0.056073
0.0087316,0.048073,0.077148,0.049112,0.023727,0.094271,0.13141,0.093537,0.0038181,0.03855,0.077605,0.049556
0.0062267,0.042666,0.066389,0.041621,0.020734,0.088293,0.11663,0.084416,0.0037099,0.03541,0.0694,0.042171
0.0049555,0.036648,0.054255,0.032927,0.017719,0.079194,0.09817,0.072153,0.0044709,0.03247,0.058317,0.03342
0.0040972,0.029357,0.040482,0.02307,0.014169,0.065565,0.075081,0.056291,0.0051263,0.028289,0.043728,0.023421
0.0030384,0.020753,0.025761,0.012909,0.0099459,0.047552,0.048601,0.037763,0.0049832,0.02207,0.02682,0.013147
0.0016291,0.011688,0.011986,0.0042413,0.0054703,0.027416,0.022665,0.019187,0.0038265,0.014098,0.010748,0.0044848
0.00030742,0.0039715,0.0021864,-0.00034814,0.0017755,0.0096077,0.0037486,0.0048159,0.0020146,0.0059547,0.0002722,5.938e-05
5.1544e-05,0.00014415,9.7782e-05,0.0020697,0.00038704,0.00020528,-6.0832e-05,1.8542e-05,0.00044424,0.00037122,0.00087584,0.0027807
0.0021561,0.0029746,0.0094056,0.014118,0.0030189,0.0057021,0.019333,0.01035,0.00037334,0.00069526,0.017509,0.015182
0.0078807,0.014755,0.032785,0.037403,0.011146,0.031369,0.068052,0.040278,0.0031204,0.010052,0.053245,0.038705
0.018058,0.036579,0.071015,0.071927,0.025556,0.079605,0.14839,0.091895,0.0097034,0.030411,0.10822,0.07314
0.032776,0.067828,0.12247,0.11582,0.046014,0.1488,0.25767,0.164,0.020513,0.061844,0.17919,0.11641
0.05123,0.10606,0.18311,0.16552,0.071153,0.23313,0.38809,0.25179,0.035114,0.10222,0.25993,0.16481
0.071816,0.14735,0.24714,0.2163,0.098645,0.32348,0.52791,0.34738,0.05225,0.14747,0.34231,0.21362
0.092423,0.18711,0.30798,0.26317,0.12562,0.40924,0.66338,0.44102,0.07006,0.19242,0.41794,0.25803
0.11086,0.22095,0.35955,0.30175,0.14923,0.48054,0.78128,0.52284,0.086464,0.23184,0.4797,0.29394
0.12531,0.24564,0.39731,0.32901,0.16717,0.5302,0.87113,0.58461,0.099602,0.26159,0.52293,0.31869
0.13462,0.25955,0.41901,0.34372,0.17808,0.55494,0.92674,0.62109,0.10821,0.27936,0.54598,0.33133
0.13853,0.26288,0.4248,0.34638,0.18164,0.55553,0.94673,0.63081,0.11185,0.285,0.55001,0.33253
0.13758,0.25729,0.41686,0.33889,0.17855,0.53613,0.93411,0.61594,0.11089,0.28028,0.53823,0.32426
0.1329,0.24541,0.39875,0.32399,0.17017,0.50286,0.8951,0.58153,0.10636,0.26826,0.51491,0.30916
0.12595,0.23012,0.37445,0.30454,0.15826,0.4623,0.83761,0.53434,0.099625,0.25246,0.48442,0.28998
0.11815,0.21392,0.34765,0.28305,0.14458,0.42015,0.76977,0.48141,0.09204,0.23599,0.45049,0.26911
0.11058,0.19859,0.32116,0.2613,0.13066,0.38045,0.69877,0.429,0.084665,0.22099,0.41581,0.24824
0.10388,0.18496,0.29673,0.24029,0.11758,0.34526,0.63013,0.38168,0.078095,0.20833,0.38203,0.22832
